prompt,image_filename,image_path
"**die cut sticker, vegan designer toy, vegan art toy, vegan animal** - <@802441290389389362> (relaxed)",image_22147.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22147.png
"**<https://s.mj.run/wnSCCDD6YJM> shintaesub, Chuu Chloe, portrait , beautiful girl , cyborg , tri angle shape on face, godlen details, cyber punk , clockwork , old machine , tatoos, pinterest, insanely detail and intricate, matte painting, cinematic, dream of doll ducan , artstation trending, cgsociety, Ruan Jia , Huang Guangjian —ar 2:3 —uplight —no blur** - Upscaled (Light) by <@958942713489801246>",image_22166.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22166.png
"**<https://s.mj.run/VCPQ92iQ82Y> Cyberpunk robotic skull, hyperrealism, symmetrical** - Upscaled by <@167082239794872320> (metered, fast)",image_2219.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_2219.png
**<https://s.mj.run/nkAUico3nyo> vintage retro scifi : : 2d illustration : : poster of a beetleborgs : : Beksinski --ar 9:16** - <@367701023722307584>,image_22202.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22202.png
"**die cut sticker, vegan designer toy, vegan art toy, vegan animal** - <@802441290389389362> (relaxed)",image_22224.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22224.png
"**<https://s.mj.run/qnt8h7vg8JM> < dark realistic cavern with god rays, volumetric lighting::1.3, bleak palette shot on camera, matte painting, trending on artstation, megascans, volcanic rock, national geographic::1, petra church collumns troglodyte::1.4 waterfall underground river::1.6 blue tint::1.55 painted by craig mullins —ar 2:3** - Upscaled by <@249397224176353281> (metered, fast)",image_22244.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22244.png
"**<https://s.mj.run/FHb04gaccxc> A beautiful realistic clear mysterious forest with prismatic statues and objects lying around it, plus there is a beautiful breathtaking ruin from which dark little creatures come out with glowing red eyes, Fantasy Forest, colorfull, realistic, Ultra realistic, Detailed, Trendy on artstation, —aspect 3:4 --uplight** - Upscaled (Light) by <@264159385700401153>",image_22251.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22251.png
"**aliens fighting in a pond, blue and yellow, 8k, desert, hyper detailed, octane render, photorealistic --ar 7:5 --uplight** - <@382289069012680704> (relaxed)",image_22258.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22258.png
"**a sup board with sci-fi pattern, standup paddle board ,whole board in the image,top view,long shot,blank back ground,--w 500 --h 1000** - <@802441290389389362> (relaxed)",image_22259.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22259.png
"**<https://s.mj.run/FHb04gaccxc> A beautiful realistic clear mysterious forest with prismatic statues and objects lying around it, plus there is a beautiful breathtaking ruin from which dark little creatures come out with glowing red eyes, Fantasy Forest, colorfull, realistic, Ultra realistic, Detailed, Trendy on artstation, —aspect 3:4** - Upscaled by <@264159385700401153> (relaxed)",image_22270.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22270.png
"**alien baby birth, fluids, Pharaonic patterns, blue and yellow, 8k, hyper detailed, octane render, photorealistic --ar 7:5 --uplight** - Upscaled (Light) by <@382289069012680704> (relaxed)",image_22286.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22286.png
"**<https://s.mj.run/BRifYzzKWUs> < dark realistic cavern with god rays, volumetric lighting::1.3, bleak palette shot on camera, matte painting, trending on artstation, megascans, volcanic rock, national geographic::1, petra church collumns troglodyte::1.4 waterfall underground river::1.6 blue tint::1.7 —ar 2:3** - Upscaled by <@249397224176353281> (metered, fast)",image_22339.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22339.png
"**a sup board with animal pattern, standup paddle board ,whole product in the image,top view,long shot,--w 300 --h 600** - <@802441290389389362> (relaxed)",image_22375.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22375.png
"**a sup board with cyberpunk pattern, standup paddle board ,whole product in the image,top view,long shot,--w 300 --h 600** - <@802441290389389362> (relaxed)",image_22376.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22376.png
**<https://s.mj.run/1QlkDc9l11c> Cyberpunk robot skull** - Upscaled (Max) by <@167082239794872320>,image_2241.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_2241.png
**<https://s.mj.run/1QlkDc9l11c> Cyberpunk robot skull** - Upscaled by <@167082239794872320>,image_2242.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_2242.png
"**<https://s.mj.run/FA9QT0JXUSM> shintaesub, Chuu Chloe, portrait , beautiful girl , cyborg , tatoos, pinterest, insanely detail and intricate, matte painting, cinematic, dream of doll ducan , artstation trending, cgsociety —ar 2:3 —uplight —no blur** - Upscaled (Light) by <@958942713489801246>",image_22441.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22441.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_22448.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22448.png
**<https://s.mj.run/Koy3rLYHhCo> Cyberpunk robot —iw 0.5** - Upscaled by <@167082239794872320>,image_2245.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_2245.png
"**an alien cockpit spaceship, an alien commander, moons, colorful, blue and yellow, 8k, octane render, photorealistic --ar 7:5** - Upscaled by <@382289069012680704> (relaxed)",image_22476.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22476.png
"**<<https://s.mj.run/k3_slGXPETM>> dark realistic cavern with god rays, volumetric lighting::1.3, bleak palette shot on camera, matte painting, trending on artstation, megascans, volcanic rock, national geographic::1, petra church collumns troglodyte::1.4 —ar 2:3** - Upscaled by <@249397224176353281> (metered, fast)",image_22511.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22511.png
"**Chuu Chloe, portrait , beautiful girl , mask, tatoos, earing, necklake, pinterest, insanely detail and intricate, matte painting, cinematic, by leekent, Lee Kent, irakli nadar —ar 16:9 —uplight —no blur** - <@958942713489801246>",image_22527.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22527.png
"**<https://s.mj.run/_O4MQwdFygM> a sup board with ocean wave pattern, top view , --w 300 --h 600** - <@802441290389389362> (relaxed)",image_22544.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22544.png
"**<https://s.mj.run/5D3bDhjq07g> a sup board with ocean wave pattern, top view , --w 300 --h 600** - <@802441290389389362> (relaxed)",image_22547.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22547.png
"**<https://s.mj.run/onJN66jGPPc> alien in a spacesuit with Pharaonic patterns, yellow and blue color, 8k, octane render, photorealistic --ar 7:5 --uplight** - Upscaled (Light) by <@382289069012680704> (relaxed)",image_22550.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22550.png
"**<https://s.mj.run/Io_XSgliE6k> a girl portrait beautiful , pinterest, by leekent, Lee Kent** - <@958942713489801246>",image_22554.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22554.png
"**<https://s.mj.run/AO_VKBHyt6A> waist up, halfbody of a young handsome man, black overcoat , bats flying out from his coat, many bats flying, sword, fantasy , dark fantasy, white hair, red eyes, the moon, dark soul, Demon soul , handsome,lean face, male, insanely detailed and intricate, golden ratio,hypermaximalist, matte painting, cinematic, epic, cgsociety, james jean, Brian froud, ross tran, Laputa,Ruan jia, Crow god , Irakli Nadar, Huang Guangjian, Craig Mullins —ar 16:9 —uplight —no blur** - <@958942713489801246>",image_22583.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22583.png
"**<https://s.mj.run/AO_VKBHyt6A> waist up, halfbody of a young handsome man, black overcoat , bats flying out from his coat, many bats flying, sword, fantasy , dark fantasy, white hair, red eyes, the moon, dark soul, Demon soul , handsome,lean face, male, insanely detailed and intricate, golden ratio,hypermaximalist, matte painting, cinematic, epic, cgsociety, james jean, Brian froud, ross tran, Laputa,Ruan jia, Crow god , Irakli Nadar, Huang Guangjian, Craig Mullins —ar 16:9 —uplight —no blur** - <@958942713489801246>",image_22586.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22586.png
"**alien in a spacesuit with Pharaonic patterns, yellow and blue color, 8k, octane render, photorealistic --ar 7:5** - Upscaled by <@382289069012680704> (relaxed)",image_22607.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22607.png
**aerial view of American New Civil War and on fire** - <@748270788125261924>,image_22611.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22611.png
"**alien pond with vibrant blue water, desert, yellow and blue color, 8k, octane render, photorealistic --ar 7:5** - Upscaled by <@382289069012680704>",image_22687.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22687.png
"**<https://s.mj.run/nORzFixxM9g> a sup board with ocean wave pattern, top view , --w 300 --h 600** - <@802441290389389362> (relaxed)",image_22690.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22690.png
"**a beautiful rainforest, sun scattered in the forest, muted color, rays of sun shining through canopy, by Studio Ghibli, Makoto Shinkai, Hayao Miyazaki, Ian McQue and Christian Rivers, 400mm photography, hyper detailed, cinematic, bright and clean --ar 16:9** - <@979016566094045215> (relaxed)",image_22694.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22694.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_22707.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22707.png
"**Daruma doll mixed Starseed ,pixar artstation style, Japan ,Mountain Fuji --w 1080 --h 1920 --hd** - Upscaled (Max) by <@979699768768999435>",image_22711.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22711.png
"**1980s sitcom title screen : : giant clothed shrimp in a living room, a family of humans laughing, shrimp rebel in leather jacket, film grain --ar 16:11** - Upscaled by <@886628494820376646>",image_22726.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22726.png
"**<https://s.mj.run/VwczIFBI610> a sup board with ocean wave pattern, top view , --w 300 --h 600** - <@802441290389389362> (relaxed)",image_22727.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22727.png
"**1980s sitcom title screen : : giant clothed shrimp in a living room, a family of humans laughing, shrimp rebel in leather jacket, film grain --ar 16:11** - Upscaled by <@886628494820376646>",image_22728.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22728.png
"**<https://s.mj.run/pylKnew5PVw> cloaked figure, portrait, by Karel Thole and Mike Mignola --ar 2:3** - Upscaled by <@977252506335858758> (relaxed)",image_22754.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22754.png
"**<https://s.mj.run/NQaJPNq0b4A> Alien landscape, Alien plants, red grass, realistic, planet in background —ar 29:9** - Upscaled by <@601909449883648022> (relaxed)",image_22805.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22805.png
"**<https://s.mj.run/zPiCKOHfGEE> alien in a futuristic bathroom, gold ornaments and aztec patterns, yellow and blue color, 8k, octane render, photorealistic --ar 7:5** - <@382289069012680704>",image_22807.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22807.png
**minecraft** - <@601909449883648022> (relaxed),image_22808.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22808.png
"**Joe Biden as a fetus, umbilical cord, by Karel Thole  --ar 2:3** - <@977252506335858758> (relaxed)",image_22811.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22811.png
"**Nancy Pelosi as a fetus, umbilical cord, by Karel Thole  --ar 2:3** - Upscaled by <@977252506335858758> (relaxed)",image_22814.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22814.png
"**<https://s.mj.run/WIijrQm3DlU> medium wide shot, annunaki , assembly of the gods, 7 gods, An, Enlil, Enki, Ninhursag, Nanna, Utu, and Inanna, --ar 16:9** - Upscaled by <@423504418445590529> (relaxed)",image_22815.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22815.png
"**<https://s.mj.run/greddq7SPVU> Alien landscape, Alien plants, red grass, realistic, planet in background —ar 29:9** - <@601909449883648022> (relaxed)",image_22818.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22818.png
"**<https://s.mj.run/zPiCKOHfGEE> alien looking in the mirror in a futuristic toilet, yellow and blue color, 8k, octane render, photorealistic --ar 7:5** - <@382289069012680704>",image_22824.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22824.png
"**<https://s.mj.run/nORzFixxM9g> a sup board with ocean wave pattern, top view , --w 300 --h 600** - <@802441290389389362> (relaxed)",image_22834.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22834.png
"**a beer bottle, intricate complexity, 8k octane render, high detail —ar 9:16** - <@63432180038119424>",image_22838.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22838.png
"**alien skulls covered in dirt, yellow and blue color, 8k, octane render, photorealistic --ar 7:5** - Upscaled by <@382289069012680704>",image_22890.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22890.png
"**<https://s.mj.run/qmfnWZul1NI> cloaked figure, portrait, by Karel Thole and Mike Mignola --ar 2:3** - <@977252506335858758> (relaxed)",image_22898.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22898.png
Michelangelo’s david with a cat head —ar 9:19,image_22926.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22926.png
"**<https://s.mj.run/9uU8_sF1Chk> despair in america, high octane render --ar 16:9** - <@981956077161685083>",image_23131.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_23131.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_23148.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_23148.png
**incredibly long neck sinister obsidian creep demon** - Upscaled by <@748270788125261924>,image_23154.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_23154.png
**ortodox painting saints happy positive face clean** - <@199529578111303680>,image_234.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_234.png
"**<https://s.mj.run/QQEXD-X64OY> ghostly psychedelic fractal clouds in night sky over bubbling black oil sea, Egyptian funerary boat, mist, cinematic, establishing shot, 8k, octane render :: orange, teal :: --ar 4:3** - Upscaled by <@713319244347211797>",image_23638.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_23638.png
**<https://s.mj.run/Dh7hfau_hbA> liquid wooden chainmail ferrofluid:: ultraviolet knight in armour full shot by Annie Leibovitz:: wooden glowing eyes outline:: beautiful golden braided hair:: full body shot:: --no blurry blur bokeh --uplight** - <@583324108503384065>,image_239.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_239.png
"**alien spaceship in a garage with glyphs and tools on the wall, aliens working, highly detailed and intricate, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5** - Upscaled by <@382289069012680704> (relaxed)",image_23979.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_23979.png
**screenshot from a LucasArts game** - <@402256924852355073>,image_2411.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_2411.png
**<https://s.mj.run/El0BdgbH4vg> astronaut eclipsed by golden sun --uplight** - Upscaled (Light) by <@601909449883648022> (relaxed),image_24392.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_24392.png
"**<https://s.mj.run/nrTtc5lSh88> --iw 1 stunning devil of horror:: photography of a satan:: wrapped in a silk sarong in the wind:: anime waifu style character:: clean soft lighting:: backlit beautiful face:: clean brush stroke:: 8k:: character concept art:: by WLOP and artgerm, 3d, --ar 2:3 --stop 80** - Upscaled by <@688517415285555389>",image_24393.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_24393.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_24493.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_24493.png
"**<https://s.mj.run/PMFdaxjUuKc> liquid wooden chainmail ferrofluid:: ultraviolet knight in armour full shot by Annie Leibovitz:: wooden glowing eyes outline:: beautiful golden braided hair:: full body shot:: --no blurry blur bokeh --uplight** - Upscaled (Light, Max) by <@583324108503384065>",image_247.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_247.png
"**<https://s.mj.run/VFGdVwvNiRE> stunning devil of hell:: photography of a demon wrapped in a silk sarong in the wind, anime waifu style character, clean soft lighting, backlit beautiful face, clean brush stroke, 8k character concept art, by WLOP and artgerm, 3d, --ar 2:3 --stop 80 --no white --iw 500** - Upscaled (Max) by <@688517415285555389>",image_24732.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_24732.png
**<https://s.mj.run/ZKBxcYrwoek> ****retro futuristic raygun gothic style favela Brazil house street hills roads steps staircases MC Escher octane render depth of field hedges flowerbeds dramatic lighting master gardener Ghibli matte painting --aspect 9:18** - <@864438963518046208>,image_24735.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_24735.png
"**ghostly psychedelic fractal clouds in night sky over bubbling black oil sea, Egyptian funerary boat, mist, cinematic, establishing shot, 8k, octane render :: orange, teal :: --ar 4:3** - Upscaled by <@713319244347211797>",image_25852.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_25852.png
"**<https://s.mj.run/z_31G7VjDno> a set of logo design for Stand up paddle boarding , sup ,minimalist , --ar 16:9** - <@802441290389389362> (relaxed)",image_26199.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26199.png
These are fun!!!!🔥,image_26315.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26315.png
**psychedelic canopy** - Upscaled by <@359994675672645633> (relaxed),image_26319.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26319.png
"**sakura growing wild throwing a snowing field with branching paths by a coy pond and a plant imploding nearby, hyperrealism, 8k, ultrahd, cinematic, moody,Octane Render Substance Designer --ar 21:9** - Upscaled (Max) by <@703784144139976765>",image_26332.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26332.png
"**architectural, outdoor parking, photo realistic, psychedelic canopy** - <@359994675672645633> (relaxed)",image_26333.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26333.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_26334.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26334.png
"**accident of alien spaceships on the highway, smoke, sunset, highly detailed and intricate, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5 --uplight** - Upscaled (Light) by <@382289069012680704> (relaxed)",image_26338.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26338.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_26343.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26343.png
"**<https://s.mj.run/XBa-gjMtlYM> medium shot, a rusty steampunk antique gumball machine, the gumballs instead are brightly colored photorealistic planets, dusty dimly lit store, 8K UHD, cinema 4d, unreal engine 5 rendered, hyper realistic, extremely detailed, photo realistic, --ar 9:16** - <@423504418445590529> (relaxed)",image_26344.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26344.png
"**<https://s.mj.run/vuwUKm3xEJk> bonsai tree growing through a human skull, hyperrealism, 8k, ultrahd, cinematic, moody,Octane Render Substance Designer --ar 21:9** - <@703784144139976765>",image_26353.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26353.png
"**<https://s.mj.run/hpWfVEEB2iU> bonsai tree growing through a human skull, hyperrealism, 8k, ultrahd, cinematic, moody,Octane Render Substance Designer --ar 21:9** - <@703784144139976765>",image_26359.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26359.png
"**<https://s.mj.run/muGf4mNGlN0> a logo for Stand up paddle boarding , sup** - <@802441290389389362> (relaxed)",image_26362.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26362.png
"**<https://s.mj.run/EWRnBfN6u60> dark forest night, magical, eyes looking back, willow the wisp, volume light, depth of field, --ar 16:9** - Upscaled by <@952184187866202182>",image_26363.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26363.png
**exxon valdez disaster everywhere** - <@442987844584210434>,image_26365.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26365.png
"**accident of alien spaceships on the highway, smoke, sunset, highly detailed and intricate, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5** - Upscaled by <@382289069012680704> (relaxed)",image_26367.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26367.png
"**<https://s.mj.run/7FcFoJsSxTI> sometimes i have the feeling that i am losing my mind. golden ratio, surreal, --ar 3:4** - <@264159385700401153> (relaxed)",image_26370.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26370.png
"**alien highway multiple spaceships, propulsion, plasma, sunset, highly detailed and intricate, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5** - Upscaled by <@382289069012680704> (relaxed)",image_26406.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26406.png
"**sometimes i have the feeling that i am losing my mind. golden ratio, surreal, --ar 3:4** - Upscaled by <@264159385700401153> (relaxed)",image_26407.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26407.png
"**<https://s.mj.run/09KJu405zT4> johnny depp, amber heard, trial for defamation, ultrarealism golden ratio,** - <@703784144139976765>",image_26408.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26408.png
"**cute young couple riding a double bicycle with a baby in the basket, detailed, side view in the style of Alphonse mucha —aspect 2:1** - <@285075516178825226> (relaxed)",image_2641.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_2641.png
"**<https://s.mj.run/9vzSepW_m7I> johnny depp, amber heard, trial for defamation, ultrarealism golden ratio,** - <@703784144139976765>",image_26410.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26410.png
"**<https://s.mj.run/muGf4mNGlN0> a logo for Stand up paddle boarding , sup** - <@802441290389389362> (relaxed)",image_26412.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26412.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_26413.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26413.png
"**alien highway multiple spaceships, propulsion, plasma, sunset, highly detailed and intricate, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5** - Upscaled by <@382289069012680704> (relaxed)",image_26431.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26431.png
"**alien flying hovercraft, propulsion, plasma, sunset, highly detailed and intricate, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5 --uplight** - Upscaled (Light) by <@382289069012680704> (relaxed)",image_26434.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26434.png
"**caveman, potrait, ultrarealism, 4k** - <@703784144139976765>",image_26435.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26435.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_26453.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26453.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_26462.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26462.png
"**<https://s.mj.run/Wx-ffy-7208> a logo for Stand up paddle boarding , sup** - <@802441290389389362> (relaxed)",image_26463.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26463.png
"**<https://s.mj.run/jU06IJX0aWM> wide-view,gigantic realistic motorcycle shape house and Kawasaki motorcycle, animation city,huge, sophisticated beautiful color illustration, top gun, unreal engine 5, trending on artstation and Pinterest --w 1920 --h 1080** - <@410392306366283778>",image_26466.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26466.png
,image_26467.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26467.png
"**<https://s.mj.run/UKtU3f98xM8> Focus on fractal cat, medium full shot, smiling, made of spirals, lots of fur, muted colours, sitting on a throne made of Hawthorne and ruby berries, in the background a lush garden, trees, bats are circling around the trees, soft reddish afternoon glow in the sky, dusk, highly realistic, denoised, made with cinema4D, rendered with Redshift, UHD --aspect 16:9 --uplight** - <@873483547866976256> (relaxed)",image_2647.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_2647.png
"**alien flying hovercraft, propulsion, plasma, sunset, highly detailed and intricate, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5** - Upscaled by <@382289069012680704> (relaxed)",image_26478.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26478.png
"**<https://s.mj.run/PskxtE0rjCk> wide-view,gigantic realistic motorcycle shape house and Kawasaki motorcycle, animation city,huge, sophisticated beautiful color illustration, top gun, unreal engine 5, trending on artstation and Pinterest --w 1920 --h 1080** - <@410392306366283778>",image_26482.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26482.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_26492.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26492.png
"**<https://s.mj.run/Kbc5r_rBT-8> A full body shot of a tabby cat, --iw 1.5 --fast** - <@439869767873069086>",image_26500.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26500.png
"**tarot card alien, perfect storm, patterns, yellow and blue, highly detailed and intricate, artstation --ar 5:7 --no text --uplight** - <@382289069012680704> (relaxed)",image_26502.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26502.png
"**<https://s.mj.run/kfPPw6Jy4O0> album cover : : wide-angle shot from below : : dingo troubadour stands, legs wide, holding all instruments, serious expression, hilarity : : cannabis in background : : style of Hieronymus Bosch : : 4k HDR -- iw 2.1** - Upscaled by <@886628494820376646>",image_26522.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26522.png
"**spaceships flying around alien pyramids, Pharaonic patterns, sunset, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5 --uplight** - Upscaled (Light) by <@382289069012680704> (relaxed)",image_26554.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26554.png
"**Computer, load up Celery Man, please.** - <@618344196738121738>",image_26623.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26623.png
